,owid__Unnamed: 0,owid__iso_code,owid__continent,owid__location,owid__date,owid__total_cases,owid__new_cases,owid__new_cases_smoothed,owid__total_deaths,owid__new_deaths,owid__new_deaths_smoothed,owid__total_cases_per_million,owid__new_cases_per_million,owid__new_cases_smoothed_per_million,owid__total_deaths_per_million,owid__new_deaths_per_million,owid__new_deaths_smoothed_per_million,owid__reproduction_rate,owid__icu_patients,owid__icu_patients_per_million,owid__hosp_patients,owid__hosp_patients_per_million,owid__weekly_icu_admissions,owid__weekly_icu_admissions_per_million,owid__weekly_hosp_admissions,owid__weekly_hosp_admissions_per_million,owid__new_tests,owid__total_tests,owid__total_tests_per_thousand,owid__new_tests_per_thousand,owid__new_tests_smoothed,owid__new_tests_smoothed_per_thousand,owid__positive_rate,owid__tests_per_case,owid__tests_units,owid__total_vaccinations,owid__people_vaccinated,owid__people_fully_vaccinated,owid__total_boosters,owid__new_vaccinations,owid__new_vaccinations_smoothed,owid__total_vaccinations_per_hundred,owid__people_vaccinated_per_hundred,owid__people_fully_vaccinated_per_hundred,owid__total_boosters_per_hundred,owid__new_vaccinations_smoothed_per_million,owid__stringency_index,owid__population,owid__population_density,owid__median_age,owid__aged_65_older,owid__aged_70_older,owid__gdp_per_capita,owid__extreme_poverty,owid__cardiovasc_death_rate,owid__diabetes_prevalence,owid__female_smokers,owid__male_smokers,owid__handwashing_facilities,owid__hospital_beds_per_thousand,owid__life_expectancy,owid__human_development_index,owid__excess_mortality_cumulative_absolute,owid__excess_mortality_cumulative,owid__excess_mortality,owid__excess_mortality_cumulative_per_million,who__Unnamed: 0,who__Date_reported,who__Country_code,who__Country,who__WHO_region,who__New_cases,who__Cumulative_cases,who__New_deaths,who__Cumulative_deaths,date,country,max_new_deaths,max_new_cases,max_new_deaths_ma7,max_new_deaths_ma14
41724,41724.0,DEU,Europe,germany,2021-04-18,3155522.0,1217.0,20480.571,80052.0,81.0,221.714,37610.301,14.505,244.106,954.131,0.965,2.643,1.07,4818.0,57.425,,,,,6003.504,71.555,,54034220.0,644.028,,188116.0,2.242,0.124,8.1,tests performed,22130976.0,16589654.0,5541324.0,54.0,269860.0,527093.0,26.38,19.77,6.6,0.0,6282.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,32280.8,2.53,3.57,384.751117785739,49981.0,2021-04-18,DE,germany,EURO,19185.0,3142262.0,67.0,79914.0,2021-04-18,germany,81.0,19185.0,246.5,247.57142857142858
41725,41725.0,DEU,Europe,germany,2021-04-19,3167137.0,11615.0,20361.857,80353.0,301.0,222.429,37748.739,138.438,242.691,957.718,3.588,2.651,1.07,4910.0,58.522,,,,,,,,,,,190466.0,2.27,,,tests performed,22534352.0,16931493.0,5602858.0,58.0,403376.0,524812.0,26.86,20.18,6.68,0.0,6255.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,49982.0,2021-04-19,DE,germany,EURO,0.0,3142262.0,0.0,79914.0,2021-04-19,germany,301.0,11615.0,247.0,263.64285714285717
41726,41726.0,DEU,Europe,germany,2021-04-20,3198534.0,31397.0,20644.143,80680.0,327.0,220.429,38122.956,374.217,246.055,961.616,3.897,2.627,1.07,4951.0,59.01,,,,,,,,,,,192816.0,2.298,,,tests performed,23096383.0,17430615.0,5665767.0,60.0,562031.0,522578.0,27.53,20.78,6.75,0.0,6229.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,49983.0,2021-04-20,DE,germany,EURO,21046.0,3163308.0,389.0,80303.0,2021-04-20,germany,389.0,31397.0,261.3,283.64285714285717
41727,41727.0,DEU,Europe,germany,2021-04-21,3222888.0,24354.0,19678.0,80938.0,258.0,215.857,38413.229,290.273,234.54,964.691,3.075,2.573,1.06,4970.0,59.237,,,,,,,,,,,195166.0,2.326,,,tests performed,23818744.0,18079564.0,5739178.0,61.0,722361.0,514861.0,28.39,21.55,6.84,0.0,6137.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,49984.0,2021-04-21,DE,germany,EURO,24884.0,3188192.0,331.0,80634.0,2021-04-21,germany,331.0,24884.0,284.0,270.85714285714283
41728,41728.0,DEU,Europe,germany,2021-04-22,3254609.0,31721.0,20622.429,81203.0,265.0,218.714,38791.308,378.079,245.796,967.849,3.159,2.607,1.05,5034.0,60.0,,,,,,,,,,,197516.0,2.354,,,tests performed,24458561.0,18651991.0,5806565.0,64.0,639817.0,508861.0,29.15,22.23,6.92,0.0,6065.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,49985.0,2021-04-22,DE,germany,EURO,29518.0,3217710.0,259.0,80893.0,2021-04-22,germany,265.0,31721.0,280.9,267.92857142857144
41729,41729.0,DEU,Europe,germany,2021-04-23,3276871.0,22262.0,20394.714,81492.0,289.0,228.286,39056.646,265.338,243.082,971.294,3.445,2.721,1.03,5037.0,60.035,,,,,,,,,,,199866.0,2.382,,,tests performed,25015957.0,19140171.0,5875781.0,65.0,557396.0,503044.0,29.82,22.81,7.0,0.0,5996.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,49986.0,2021-04-23,DE,germany,EURO,27543.0,3245253.0,265.0,81158.0,2021-04-23,germany,289.0,27543.0,275.7,267.42857142857144
41730,41730.0,DEU,Europe,germany,2021-04-24,3291293.0,14422.0,19569.714,81610.0,118.0,234.143,39228.54,171.894,233.249,972.7,1.406,2.791,1.01,5008.0,59.69,,,,,,,,,,,202216.0,2.41,,,tests performed,25382149.0,19447211.0,5934933.0,65.0,366192.0,503005.0,30.25,23.18,7.07,0.0,5995.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,49987.0,2021-04-24,DE,germany,EURO,23392.0,3268645.0,286.0,81444.0,2021-04-24,germany,286.0,23392.0,270.1,270.2857142857143
41731,41731.0,DEU,Europe,germany,2021-04-25,3306692.0,15399.0,21595.714,81671.0,61.0,231.286,39412.079,183.539,257.397,973.427,0.727,2.757,1.0,5040.0,60.071,,,,,5955.081,70.978,,55466184.0,661.095,,204566.0,2.438,0.124,8.1,tests performed,25665470.0,19681350.0,5984115.0,65.0,283321.0,504928.0,30.59,23.46,7.13,0.0,6018.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,33526.5,2.59,6.94,399.598471860784,49988.0,2021-04-25,DE,germany,EURO,18773.0,3287418.0,120.0,81564.0,2021-04-25,germany,120.0,18773.0,252.8,271.42857142857144
41732,41732.0,DEU,Europe,germany,2021-04-26,3312653.0,5961.0,20788.0,82009.0,338.0,236.571,39483.128,71.048,247.77,977.456,4.029,2.82,0.99,5106.0,60.858,,,,,,,,,,,203212.0,2.422,,,tests performed,26099396.0,20041169.0,6058293.0,65.0,433926.0,509292.0,31.11,23.89,7.22,0.0,6070.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,49989.0,2021-04-26,DE,germany,EURO,11907.0,3299325.0,60.0,81624.0,2021-04-26,germany,338.0,11907.0,261.9,274.42857142857144
41733,41733.0,DEU,Europe,germany,2021-04-27,3338564.0,25911.0,20004.286,82325.0,316.0,235.0,39791.958,308.83,238.429,981.222,3.766,2.801,0.97,5050.0,60.19,,,,,,,,,,,201859.0,2.406,,,tests performed,26886018.0,20736177.0,6150456.0,69.0,786622.0,541376.0,32.05,24.72,7.33,0.0,6453.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,49990.0,2021-04-27,DE,germany,EURO,10976.0,3310301.0,344.0,81968.0,2021-04-27,germany,344.0,25911.0,274.4,274.64285714285717
41734,41734.0,DEU,Europe,germany,2021-04-28,3366827.0,28263.0,20562.714,82588.0,263.0,235.714,40128.821,336.863,245.085,984.357,3.135,2.809,0.96,5033.0,59.988,,,,,,,,,,,200505.0,2.39,,,tests performed,28010582.0,21734200.0,6277829.0,70.0,1124564.0,598834.0,33.39,25.9,7.48,0.0,7137.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,49991.0,2021-04-28,DE,germany,EURO,22231.0,3332532.0,312.0,82280.0,2021-04-28,germany,312.0,28263.0,297.5,272.5
41735,41735.0,DEU,Europe,germany,2021-04-29,3391039.0,24212.0,19490.0,82865.0,277.0,237.429,40417.401,288.58,232.299,987.658,3.302,2.83,0.94,5019.0,59.821,,,,,,,,,,,199151.0,2.374,,,tests performed,28958403.0,22548959.0,6411802.0,72.0,947821.0,642835.0,34.52,26.88,7.64,0.0,7662.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,49992.0,2021-04-29,DE,germany,EURO,24736.0,3357268.0,264.0,82544.0,2021-04-29,germany,277.0,24736.0,295.1,271.35714285714283
41736,41736.0,DEU,Europe,germany,2021-04-30,3405365.0,14326.0,18356.286,83097.0,232.0,229.286,40588.151,170.75,218.786,990.424,2.765,2.733,0.92,5011.0,59.726,,,,,,,,,,,197797.0,2.358,,,tests performed,29763879.0,23217763.0,6549374.0,73.0,805476.0,678275.0,35.48,27.67,7.81,0.0,8084.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,49993.0,2021-04-30,DE,germany,EURO,24329.0,3381597.0,306.0,82850.0,2021-04-30,germany,306.0,24329.0,286.8,275.57142857142856
41737,41737.0,DEU,Europe,germany,2021-05-01,3423900.0,18535.0,18943.857,83207.0,110.0,228.143,40809.068,220.917,225.79,991.735,1.311,2.719,0.91,4998.0,59.571,,,,,,,,,,,196443.0,2.341,,,tests performed,30100618.0,23480716.0,6625775.0,78.0,336739.0,674067.0,35.88,27.99,7.9,0.0,8034.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,49994.0,2021-05-01,DE,germany,EURO,18935.0,3400532.0,232.0,83082.0,2021-05-01,germany,232.0,18935.0,276.9,276.5
41738,41738.0,DEU,Europe,germany,2021-05-02,3432676.0,8776.0,17997.714,83292.0,85.0,231.571,40913.668,104.6,214.513,992.748,1.013,2.76,0.9,5018.0,59.809,,,,,5390.14,64.244,,56831808.0,677.372,,195089.0,2.325,0.112,8.9,tests performed,30365931.0,23680366.0,6693245.0,80.0,265313.0,671494.0,36.19,28.22,7.98,0.0,8003.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,35078.6,2.67,8.68,418.097772061375,49995.0,2021-05-02,DE,germany,EURO,16290.0,3416822.0,110.0,83192.0,2021-05-02,germany,110.0,16290.0,261.4,278.57142857142856
41739,41739.0,DEU,Europe,germany,2021-05-03,3438186.0,5510.0,17933.286,83605.0,313.0,228.0,40979.341,65.673,213.745,996.478,3.731,2.718,0.88,4997.0,59.559,,,,,,,,,,,192931.0,2.3,,,tests performed,30818777.0,24018178.0,6809956.0,83.0,452846.0,674197.0,36.73,28.63,8.12,0.0,8036.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,49996.0,2021-05-03,DE,germany,EURO,9160.0,3425982.0,84.0,83276.0,2021-05-03,germany,313.0,9160.0,263.8,279.42857142857144
41740,41740.0,DEU,Europe,germany,2021-05-04,3462297.0,24111.0,17676.143,83890.0,285.0,223.571,41266.717,287.376,210.68,999.875,3.397,2.665,0.87,4945.0,58.939,,,,,,,,,,,190772.0,2.274,,,tests performed,31662764.0,24703238.0,6971937.0,85.0,843987.0,682392.0,37.74,29.44,8.31,0.0,8133.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,49997.0,2021-05-04,DE,germany,EURO,7534.0,3433516.0,315.0,83591.0,2021-05-04,germany,315.0,24111.0,266.7,274.14285714285717
41741,41741.0,DEU,Europe,germany,2021-05-05,3484755.0,22458.0,16846.857,84141.0,251.0,221.857,41534.391,267.674,200.796,1002.867,2.992,2.644,0.86,4829.0,57.556,,,,,,,,,,,188613.0,2.248,,,tests performed,32811450.0,25623576.0,7204881.0,86.0,1148686.0,685838.0,39.11,30.54,8.59,0.0,8174.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,49998.0,2021-05-05,DE,germany,EURO,18034.0,3451550.0,285.0,83876.0,2021-05-05,germany,285.0,22458.0,283.2,270.85714285714283
41742,41742.0,DEU,Europe,germany,2021-05-06,3502672.0,17917.0,15947.571,84425.0,284.0,222.857,41747.942,213.551,190.077,1006.252,3.385,2.656,0.83,4756.0,56.686,,,,,,,,,,,186455.0,2.222,,,tests performed,33804018.0,26396410.0,7429237.0,90.0,992568.0,692231.0,40.29,31.46,8.85,0.0,8251.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,49999.0,2021-05-06,DE,germany,EURO,21953.0,3473503.0,250.0,84126.0,2021-05-06,germany,284.0,21953.0,277.8,272.2142857142857
41743,41743.0,DEU,Europe,germany,2021-05-07,3517762.0,15090.0,16056.714,84659.0,234.0,223.143,41927.798,179.856,191.378,1009.041,2.789,2.66,0.82,4662.0,55.566,,,,,,,,,,,184296.0,2.197,,,tests performed,34696868.0,27054744.0,7668246.0,94.0,892850.0,704713.0,41.35,32.25,9.14,0.0,8399.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,50000.0,2021-05-07,DE,germany,EURO,18485.0,3491988.0,284.0,84410.0,2021-05-07,germany,284.0,18485.0,271.8,271.85714285714283
41744,41744.0,DEU,Europe,germany,2021-05-08,3530887.0,13125.0,15283.857,84789.0,130.0,226.0,42084.233,156.435,182.167,1010.59,1.549,2.694,0.8,4596.0,54.779,,,,,,,,,,,182137.0,2.171,,,tests performed,35123310.0,27328569.0,7822587.0,96.0,426442.0,717527.0,41.86,32.57,9.32,0.0,8552.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,50001.0,2021-05-08,DE,germany,EURO,15685.0,3507673.0,238.0,84648.0,2021-05-08,germany,238.0,15685.0,264.4,268.42857142857144
41745,41745.0,DEU,Europe,germany,2021-05-09,3530887.0,0.0,14030.143,84844.0,55.0,221.714,42084.233,0.0,167.224,1011.246,0.656,2.643,0.78,4569.0,54.457,,,,,4367.194,52.052,,58091660.0,692.388,,179979.0,2.145,0.102,9.8,tests performed,35409837.0,27513523.0,7925228.0,96.0,286527.0,720558.0,42.2,32.79,9.45,0.0,8588.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,36911.5,2.78,10.52,439.943894951436,50002.0,2021-05-09,DE,germany,EURO,12656.0,3520329.0,127.0,84775.0,2021-05-09,germany,127.0,12656.0,249.4,268.92857142857144
